DATE_COL,SITE_ID,LAT,LON,ECO_TYPE,DOC,NO3.as.N,PO4.as.P,UNIT
2010-01-01,EU_1589,52.8255,8.47318,River/Stream,16.2083,3.133515806469,0.057583,mg/L
2011-01-01,EU_1589,52.8255,8.47318,River/Stream,14.575,3.316866678531,0.066167,mg/L
2012-01-01,EU_1589,52.8255,8.47318,River/Stream,12.625,2.908502463969,0.04675,mg/L
2010-01-01,EU_1590,53.16126,8.32211,River/Stream,15,3.483536561469,0.065583,mg/L
2011-01-01,EU_1590,53.16126,8.32211,River/Stream,13.475,3.40020162,0.06625,mg/L
2012-01-01,EU_1590,53.16126,8.32211,River/Stream,11.6708,3.129355559781,0.048667,mg/L
2012-01-01,EU_1591,55.08742,-4.3871,Lake,5.886,0.13630808259,0.004,mg/L
2010-01-01,EU_1593,51.43435,13.44661,River/Stream,8.225,6.333705566469,0.043833,mg/L
2011-01-01,EU_1593,51.43435,13.44661,River/Stream,7.05,5.5753305975,0.04,mg/L
2012-01-01,EU_1593,51.43435,13.44661,River/Stream,6.68333,4.891960076031,0.059583,mg/L
2011-01-01,EU_1594,50.75714,3.46443,River/Stream,10.1077,2.9753289,0.56575,mg/L
2012-01-01,EU_1594,50.75714,3.46443,River/Stream,8.996155,4.2211674,0.41177,mg/L
2011-01-01,EU_1595,50.75161,2.95061,River/Stream,5.81155,3.2773572,0.7075,mg/L
2012-01-01,EU_1595,50.75161,2.95061,River/Stream,6.003845,4.1613039,0.504845,mg/L
2011-01-01,EU_1596,50.61004,3.81287,River/Stream,4.4923,2.3902479,0.33005,mg/L
2012-01-01,EU_1596,50.61004,3.81287,River/Stream,5.09231,2.8054521,0.24296,mg/L
2010-01-01,EU_1597,50.7382,3.86296,River/Stream,6.6692,3.02987966121,0.3497,mg/L
2011-01-01,EU_1597,50.7382,3.86296,River/Stream,5.5231,2.6120817,0.34185,mg/L
2012-01-01,EU_1597,50.7382,3.86296,River/Stream,6.41923,3.2882004,0.289,mg/L
2010-01-01,EU_1600,51.15767,12.80096,River/Stream,4.05714,4.657416168402,0.038571,mg/L
2011-01-01,EU_1600,51.15767,12.80096,River/Stream,4.00476,3.862139011263,0.04119,mg/L
2012-01-01,EU_1600,51.15767,12.80096,River/Stream,3.95833,3.366869643531,0.04225,mg/L
2011-01-01,EU_1601,50.72071,3.36442,River/Stream,11.9364,2.3051366865,0.6427,mg/L
2010-01-01,EU_1602,53.45161,8.60908,River/Stream,15.95,2.485977409719,0.055,mg/L
2011-01-01,EU_1602,53.45161,8.60908,River/Stream,15.0333,1.830938568219,0.069167,mg/L
2012-01-01,EU_1602,53.45161,8.60908,River/Stream,12.8833,1.529260679781,0.055,mg/L
2012-01-01,EU_1603,55.01557,-4.27259,Lake,9.8483,0.12080716344,0.004,mg/L
2011-01-01,EU_1605,50.72797,3.34663,River/Stream,17.4909,1.18337016969,2.2042,mg/L
2010-01-01,EU_1606,53.03823,11.5697,River/Stream,6,3.583542491469,0.053958,mg/L
2011-01-01,EU_1606,53.03823,11.5697,River/Stream,6.15,3.154357042281,0.038917,mg/L
2012-01-01,EU_1606,53.03823,11.5697,River/Stream,5.87917,2.53765047375,0.039792,mg/L
2010-01-01,EU_1607,50.66987,4.15717,River/Stream,12.3308,3.39780147768,0.3723,mg/L
2011-01-01,EU_1607,50.66987,4.15717,River/Stream,8.4077,3.155823,0.3161,mg/L
2012-01-01,EU_1607,50.66987,4.15717,River/Stream,6.923075,3.5990388,0.257155,mg/L
2012-01-01,EU_1608,56.9089,-2.93803,Lake,8.0145,0.12510741843,0.006,mg/L
2012-01-01,EU_1612,57.41282,-3.69798,Lake,10.2816,0.09450560385,0.0045,mg/L
2011-01-01,EU_1615,53.12705,11.06,River/Stream,7.70833,1.516759938531,0.02375,mg/L
2012-01-01,EU_1615,53.12705,11.06,River/Stream,7.7,1.319248226781,0.023833,mg/L
2011-01-01,EU_1616,50.75046,4.67166,River/Stream,2.28075,6.8023008,0.1181,mg/L
2012-01-01,EU_1616,50.75046,4.67166,River/Stream,2.60769,6.7955238,0.134115,mg/L
2010-01-01,EU_1617,50.44916,3.68134,River/Stream,7.6154,5.33181615795,0.4369,mg/L
2011-01-01,EU_1617,50.44916,3.68134,River/Stream,6.79165,4.8534615,0.37975,mg/L
2012-01-01,EU_1617,50.44916,3.68134,River/Stream,9.00769,5.7148182,0.369115,mg/L
2010-01-01,EU_1621,53.14977,10.46405,River/Stream,5.18261,2.060992209591,0.051435,mg/L
2011-01-01,EU_1621,53.14977,10.46405,River/Stream,5.2125,2.20013046,0.05,mg/L
2012-01-01,EU_1621,53.14977,10.46405,River/Stream,5.35,1.966786623531,0.063833,mg/L
2012-01-01,EU_1622,58.51101,-3.57562,Lake,7.7973,0.13140779202,0.0045,mg/L
2009-01-01,EU_1628,46.68375,15.98716,River/Stream,2.5818,1.507359381111,0.0223636,mg/L
2010-01-01,EU_1628,46.68375,15.98716,River/Stream,2.6,1.4650868745,0.021,mg/L
2011-01-01,EU_1628,46.68375,15.98716,River/Stream,2.74444,1.560922557219,0.0189545,mg/L
2012-01-01,EU_1628,46.68375,15.98716,River/Stream,2.42727,1.423414403469,0.0253,mg/L
2010-01-01,EU_1629,51.15682,12.79351,River/Stream,4.46667,4.190728495464,0.063619,mg/L
2011-01-01,EU_1629,51.15682,12.79351,River/Stream,4.02381,4.047860023866,0.097381,mg/L
2012-01-01,EU_1629,51.15682,12.79351,River/Stream,4.12632,3.668637537306,0.110842,mg/L
2011-01-01,EU_1631,50.38483,3.6911,River/Stream,3.4,4.6551213,0.1989,mg/L
2012-01-01,EU_1631,50.38483,3.6911,River/Stream,3.98846,4.9158099,0.165925,mg/L
2011-01-01,EU_1632,50.61488,3.79282,River/Stream,4.2,1.1577375,0.09495,mg/L
2012-01-01,EU_1632,50.61488,3.79282,River/Stream,4.484615,0.899082,0.05,mg/L
2010-01-01,EU_1633,50.21574,4.82692,River/Stream,2.9385,2.74376269548,0.053900000000000003,mg/L
2011-01-01,EU_1633,50.21574,4.82692,River/Stream,3.09615,2.2061394,0.0419,mg/L
2012-01-01,EU_1633,50.21574,4.82692,River/Stream,3.376925,2.704023,0.044845,mg/L
2012-01-01,EU_1634,58.34314,-6.57654,Lake,8.0914,0.074004388199999993,0.004,mg/L
2010-01-01,EU_1637,53.4921,9.5555,River/Stream,9.88182,5.121213669963,0.047273,mg/L
2011-01-01,EU_1637,53.4921,9.5555,River/Stream,8.28333,4.583601791469,0.055833,mg/L
2012-01-01,EU_1637,53.4921,9.5555,River/Stream,7.425,3.816896328531,0.0425,mg/L
2010-01-01,EU_1638,53.75368,9.14766,River/Stream,18.3091,3.570211701,0.065455,mg/L
2011-01-01,EU_1638,53.75368,9.14766,River/Stream,15.1583,3.264363565281,0.078333,mg/L
2012-01-01,EU_1638,53.75368,9.14766,River/Stream,13.5417,2.90017197,0.071667,mg/L
2012-01-01,EU_1640,59.14684,-3.21793,Lake,9.0659,0.24241437432,0.0045,mg/L
2010-01-01,EU_1648,53.80612,8.89815,River/Stream,20.9083,1.635927004719,0.199167,mg/L
2011-01-01,EU_1648,53.80612,8.89815,River/Stream,18.6417,1.640097252,0.184167,mg/L
2012-01-01,EU_1648,53.80612,8.89815,River/Stream,20.575,1.466756973531,0.189167,mg/L
2010-01-01,EU_1639,50.49391,5.09585,River/Stream,3.2731,3.07968261435,0.082,mg/L
2011-01-01,EU_1639,50.49391,5.09585,River/Stream,3.2923,2.7654678,0.08225,mg/L
2012-01-01,EU_1639,50.49391,5.09585,River/Stream,3.38077,3.0229938,0.068,mg/L
2012-01-01,EU_1649,57.70115,-4.81077,Lake,5.3248,0.11120659416,0.0045,mg/L
2009-01-01,EU_1651,47.86355,16.65678,River/Stream,3.9075,4.731110538219,0.0695,mg/L
2010-01-01,EU_1651,47.86355,16.65678,River/Stream,3.71083,4.84778745675,0.0331667,mg/L
2011-01-01,EU_1651,47.86355,16.65678,River/Stream,3.87727,3.941063691219,0.05675,mg/L
2012-01-01,EU_1651,47.86355,16.65678,River/Stream,3.71833,2.678488824969,0.0416667,mg/L
2009-01-01,EU_1653,47.4122,15.27403,River/Stream,1.7833,1.126736811531,0.0211667,mg/L
2010-01-01,EU_1653,47.4122,15.27403,River/Stream,1.40833,1.35258020325,0.0235,mg/L
2011-01-01,EU_1653,47.4122,15.27403,River/Stream,2.1125,1.493728572852,0.02,mg/L
2012-01-01,EU_1653,47.4122,15.27403,River/Stream,1.74,1.496758752531,0.0222222,mg/L
2010-01-01,EU_1656,52.6116,6.73863,River/Stream,11.2739,5.045949207045,0.033913,mg/L
2011-01-01,EU_1656,52.6116,6.73863,River/Stream,11.0125,3.933563246469,0.030417,mg/L
2012-01-01,EU_1656,52.6116,6.73863,River/Stream,10.5875,4.13774535375,0.033333,mg/L
2010-01-01,EU_1657,50.73729,5.69026,River/Stream,3.3846,3.3081961644,0.1594,mg/L
2011-01-01,EU_1657,50.73729,5.69026,River/Stream,3.5077,2.8210392,0.179,mg/L
2012-01-01,EU_1657,50.73729,5.69026,River/Stream,3.60769,2.9432511,0.104075,mg/L
2012-01-01,EU_1658,57.58187,-4.50578,Lake,8.0832,0.15530920929,0.0045,mg/L
2012-01-01,EU_1654,51.22209,2.9494,River/Stream,13.9,5.10280257825,0.421,mg/L
2012-01-01,EU_1663,58.06303,-5.33098,Lake,4.1075,0.10870644591,0.0045,mg/L
2009-01-01,EU_1664,47.95455,17.07872,River/Stream,2.2642,2.99267745525,0.0316667,mg/L
2010-01-01,EU_1664,47.95455,17.07872,River/Stream,2.295,3.134355856281,0.0269583,mg/L
2009-01-01,EU_1666,46.88627,15.50421,River/Stream,1.8917,1.623426263469,0.0219167,mg/L
2010-01-01,EU_1666,46.88627,15.50421,River/Stream,1.625,1.5550922115,0.0256667,mg/L
2011-01-01,EU_1666,46.88627,15.50421,River/Stream,1.78,1.579183640037,0.0319,mg/L
2012-01-01,EU_1666,46.88627,15.50421,River/Stream,1.81818,1.829278469781,0.042,mg/L
2010-01-01,EU_1667,53.59162,7.78604,River/Stream,15.4727,1.447355823111,0.105455,mg/L
2011-01-01,EU_1667,53.59162,7.78604,River/Stream,16.5833,1.850939754219,0.076667,mg/L
2012-01-01,EU_1667,53.59162,7.78604,River/Stream,14.4167,1.193400764469,0.069167,mg/L
2011-01-01,EU_1668,49.5266,5.47901,River/Stream,11.40385,1.5065271,0.1051,mg/L
2012-01-01,EU_1668,49.5266,5.47901,River/Stream,9.68846,1.570005,0.112925,mg/L
2011-01-01,EU_1669,50.09351,4.69104,River/Stream,3.71155,2.2693914,0.07385,mg/L
2012-01-01,EU_1669,50.09351,4.69104,River/Stream,4.58846,2.2266963,0.05004,mg/L
2011-01-01,EU_1670,49.71037,5.32545,River/Stream,3.8,1.7753481,0.0511,mg/L
2012-01-01,EU_1670,49.71037,5.32545,River/Stream,3.503845,2.3118606,0.036155,mg/L
2010-01-01,EU_1671,49.86433,4.88413,River/Stream,2.7077,1.68790008654,0.0305,mg/L
2011-01-01,EU_1671,49.86433,4.88413,River/Stream,3.4846,1.2349953,0.0241,mg/L
2012-01-01,EU_1671,49.86433,4.88413,River/Stream,2.923075,1.9644264,0.026115,mg/L
2012-01-01,EU_1672,58.29886,-4.36138,Lake,6.0999,0.09380556234,0.0045,mg/L
2010-01-01,EU_1674,51.59069,12.58043,River/Stream,4.99048,4.30025499,0.043048,mg/L
2011-01-01,EU_1674,51.59069,12.58043,River/Stream,4.51905,3.790704775464,0.050429,mg/L
2012-01-01,EU_1674,51.59069,12.58043,River/Stream,4.35556,2.861279663823,0.053667,mg/L
2011-01-01,EU_1675,50.10022,8.56059,River/Stream,3.18,3.3441982992,0.2882,mg/L
2012-01-01,EU_1675,50.10022,8.56059,River/Stream,3.81042,3.010598517906,0.253233,mg/L
2011-01-01,EU_1676,51.18273,9.05916,River/Stream,2.05417,1.9751171175,0.013542,mg/L
2012-01-01,EU_1676,51.18273,9.05916,River/Stream,2.3375,1.744013413863,0.019367,mg/L
2010-01-01,EU_1677,49.631100000000004,8.3793,River/Stream,2.06923,1.938574950678,0.041538,mg/L
2011-01-01,EU_1677,49.631100000000004,8.3793,River/Stream,1.9,1.753954003305,0.033077,mg/L
2011-01-01,EU_1678,50.04293,4.84424,River/Stream,3.59615,2.1309147,0.0358,mg/L
2012-01-01,EU_1678,50.04293,4.84424,River/Stream,2.78846,2.4975504,0.023075,mg/L
2011-01-01,EU_1679,50.21909,4.9458,River/Stream,2.5846,2.8973934,0.0629,mg/L
2012-01-01,EU_1679,50.21909,4.9458,River/Stream,2.98077,3.0449061,0.050155,mg/L
2011-01-01,EU_1680,49.98907,5.31935,River/Stream,3.2769,2.8323342,0.55285,mg/L
2012-01-01,EU_1681,58.51585,-3.39781,Lake,8.0309,0.51753068775,0.0056,mg/L
2009-01-01,EU_1682,46.93264,16.17592,River/Stream,3.46,3.361939351182,0.0242609,mg/L
2010-01-01,EU_1682,46.93264,16.17592,River/Stream,3.18542,2.652237268344,0.0204583,mg/L
2011-01-01,EU_1682,46.93264,16.17592,River/Stream,3.99,2.569702374315,0.0235476,mg/L
2012-01-01,EU_1682,46.93264,16.17592,River/Stream,3.5375,3.060181458,0.024425,mg/L
2009-01-01,EU_1683,46.75497,15.54588,River/Stream,2,2.006788995531,0.0213333,mg/L
2010-01-01,EU_1683,46.75497,15.54588,River/Stream,1.93333,1.725932341719,0.02325,mg/L
2011-01-01,EU_1683,46.75497,15.54588,River/Stream,2.1,1.498418850969,0.0222,mg/L
2012-01-01,EU_1683,46.75497,15.54588,River/Stream,2.1,1.753433972469,0.0307778,mg/L
2012-01-01,EU_1680,49.98907,5.31935,River/Stream,3.776925,2.64303,0.26323,mg/L
2010-01-01,EU_1686,50.11515,5.29752,River/Stream,2.4615,0.93855565305,0.0062,mg/L
2011-01-01,EU_1686,50.11515,5.29752,River/Stream,2.5231,0.8023968,0.01015,mg/L
2012-01-01,EU_1686,50.11515,5.29752,River/Stream,3.123075,0.9232533,0.007905,mg/L
2012-01-01,EU_1691,51.26785,5.42833,River/Stream,6.5583,3.59191298781,0.075,mg/L
2010-01-01,EU_1693,50.8913,14.23015,River/Stream,5.488,3.9522343536,0.04916,mg/L
2011-01-01,EU_1693,50.8913,14.23015,River/Stream,5.08462,3.830997164661,0.053962,mg/L
2012-01-01,EU_1693,50.8913,14.23015,River/Stream,5.27917,3.108514323969,0.059333,mg/L
2011-01-01,EU_1694,50.13928,5.16413,River/Stream,2.4,3.0311262,0.06815,mg/L
2012-01-01,EU_1694,50.13928,5.16413,River/Stream,3.08846,2.8729962000000002,0.066115,mg/L
2011-01-01,EU_1695,50.31849,4.8564,River/Stream,1.8154,5.7735522,0.07395,mg/L
2012-01-01,EU_1695,50.31849,4.8564,River/Stream,1.8,5.9904162,0.069885,mg/L
2010-01-01,EU_1696,50.30472,4.11747,River/Stream,4.4769,2.77246439739,0.119,mg/L
2011-01-01,EU_1696,50.30472,4.11747,River/Stream,4.3154,2.8454364,0.10405,mg/L
2012-01-01,EU_1696,50.30472,4.11747,River/Stream,4.81923,2.7444591,0.111885,mg/L
2009-01-01,EU_1699,47.40696,15.2614,River/Stream,1.6375,0.86755144275,0.0140833,mg/L
2010-01-01,EU_1699,47.40696,15.2614,River/Stream,1.68333,0.730043289,0.0101667,mg/L
2011-01-01,EU_1699,47.40696,15.2614,River/Stream,1.75714,0.7870466691,0.012,mg/L
2012-01-01,EU_1699,47.40696,15.2614,River/Stream,1.78,0.860050998,0.0183,mg/L
2009-01-01,EU_1700,46.7795,12.89269,River/Stream,1.0217,0.4008567693969,0.00270833,mg/L
2010-01-01,EU_1700,46.7795,12.89269,River/Stream,0.931167,0.4146915897531,0.0020175,mg/L
2011-01-01,EU_1700,46.7795,12.89269,River/Stream,0.631667,0.4550269815,0.00225,mg/L
2012-01-01,EU_1700,46.7795,12.89269,River/Stream,1.40545,0.6660394938,0.00221111,mg/L
2010-01-01,EU_1701,50.46429,4.85594,River/Stream,4.9769,3.70051942779,0.1744,mg/L
2011-01-01,EU_1701,50.46429,4.85594,River/Stream,5.1,3.8057373,0.1672,mg/L
2012-01-01,EU_1701,50.46429,4.85594,River/Stream,5.003845,4.4427753,0.159845,mg/L
2009-01-01,EU_1702,47.20362,16.41487,River/Stream,3.5875,2.26763446275,0.0354167,mg/L
2010-01-01,EU_1702,47.20362,16.41487,River/Stream,3.18083,2.348469255969,0.0275,mg/L
2009-01-01,EU_1703,46.6404,14.94296,River/Stream,1.13,0.8192635794495,0.0060913,mg/L
2010-01-01,EU_1703,46.6404,14.94296,River/Stream,1.20333,0.7709677156746,0.00497083,mg/L
2011-01-01,EU_1703,46.6404,14.94296,River/Stream,1.04706,0.7419629957967,0.00445,mg/L
2012-01-01,EU_1703,46.6404,14.94296,River/Stream,0.980455,0.6764991140187,0.00440909,mg/L
2009-01-01,EU_1705,47.55712,10.68661,River/Stream,1.1108,0.4441933391031,0.003,mg/L
2010-01-01,EU_1705,47.55712,10.68661,River/Stream,0.811333,0.4516097788719,0.0016125,mg/L
2011-01-01,EU_1705,47.55712,10.68661,River/Stream,0.519,0.450026685,0.00124286,mg/L
2012-01-01,EU_1705,47.55712,10.68661,River/Stream,0.836364,0.4166917083531,0.0012,mg/L
2010-01-01,EU_1706,50.2703,12.24748,River/Stream,3.54167,2.916842958531,0.034333,mg/L
2011-01-01,EU_1706,50.2703,12.24748,River/Stream,3.50833,2.566822203531,0.024583,mg/L
2012-01-01,EU_1706,50.2703,12.24748,River/Stream,3.55454,2.827437657111,0.046364,mg/L
2011-01-01,EU_1709,50.36731,4.39651,River/Stream,3.88845,4.400532,0.11425,mg/L
2012-01-01,EU_1709,50.36731,4.39651,River/Stream,3.584615,4.4978949,0.106155,mg/L
2011-01-01,EU_1710,50.62686,5.04417,River/Stream,5.10385,5.5553328,0.2939,mg/L
2012-01-01,EU_1710,50.62686,5.04417,River/Stream,3.6,5.4410274,0.22077,mg/L
2010-01-01,EU_1711,50.551,5.18414,River/Stream,3.1,5.82114517344,0.1757,mg/L
2011-01-01,EU_1711,50.551,5.18414,River/Stream,3.6769,5.5189629,0.2291,mg/L
2012-01-01,EU_1711,50.551,5.18414,River/Stream,3.276925,5.6002869,0.17823,mg/L
2009-01-01,EU_1712,46.59416,14.03551,River/Stream,0.9527,0.5343106827447,0.0052,mg/L
2010-01-01,EU_1712,46.59416,14.03551,River/Stream,1.0675,0.5045819199336,0.00550833,mg/L
2011-01-01,EU_1712,46.59416,14.03551,River/Stream,0.855455,0.505169954802,0.00449091,mg/L
2012-01-01,EU_1712,46.59416,14.03551,River/Stream,0.995455,0.457597133901,0.00537273,mg/L
2009-01-01,EU_1714,47.14321,10.56164,River/Stream,0.9525,0.46752772275,0.00608333,mg/L
2010-01-01,EU_1714,47.14321,10.56164,River/Stream,0.78,0.455777025975,0.00951667,mg/L
2011-01-01,EU_1714,47.14321,10.56164,River/Stream,0.65,0.4211359718823,0.0117,mg/L
2012-01-01,EU_1714,47.14321,10.56164,River/Stream,0.926,0.4609363319037,0.00985714,mg/L
2010-01-01,EU_1721,51.20933,13.40405,River/Stream,5.344,4.3282566504,0.04908,mg/L
2011-01-01,EU_1721,51.20933,13.40405,River/Stream,4.90769,4.188708375678,0.051192,mg/L
2012-01-01,EU_1721,51.20933,13.40405,River/Stream,5.16667,3.529379279781,0.060083,mg/L
2011-01-01,EU_1724,50.4222,5.51574,River/Stream,1.8846,4.8216096,0.046,mg/L
2012-01-01,EU_1724,50.4222,5.51574,River/Stream,1.98077,5.3142975,0.044845,mg/L
2010-01-01,EU_1725,50.48176,5.59102,River/Stream,2.6231,2.57195250774,0.0291,mg/L
2011-01-01,EU_1725,50.48176,5.59102,River/Stream,2.78845,2.3647212,0.02775,mg/L
2012-01-01,EU_1725,50.48176,5.59102,River/Stream,3.203845,2.5298541,0.02304,mg/L
2009-01-01,EU_1726,46.53695,13.64813,River/Stream,0.9342,0.5065280353314,0.006425,mg/L
2010-01-01,EU_1726,46.53695,13.64813,River/Stream,0.958333,0.5048269344621,0.00835,mg/L
2009-01-01,EU_1727,47.2795,11.53381,River/Stream,1.0483,0.4883619581469,0.00554167,mg/L
2010-01-01,EU_1727,47.2795,11.53381,River/Stream,0.949083,0.4829456369781,0.00691667,mg/L
2011-01-01,EU_1727,47.2795,11.53381,River/Stream,0.6525,0.4891200030963,0.00585,mg/L
2012-01-01,EU_1727,47.2795,11.53381,River/Stream,0.889167,0.5183637371469,0.00642857,mg/L
2010-01-01,EU_1719,51.86027,12.60016,River/Stream,5.86667,4.021068435219,0.0525,mg/L
2011-01-01,EU_1719,51.86027,12.60016,River/Stream,5.35833,3.774393808281,0.040417,mg/L
2012-01-01,EU_1719,51.86027,12.60016,River/Stream,4.97273,2.944724611815,0.062273,mg/L
2011-01-01,EU_1731,50.36383,5.88617,River/Stream,2.6923,2.4372351,0.05475,mg/L
2012-01-01,EU_1731,50.36383,5.88617,River/Stream,3.484615,2.5416009,0.029925,mg/L
2011-01-01,EU_1732,50.40963,5.76924,River/Stream,2.4077,2.1243636,0.01215,mg/L
2012-01-01,EU_1732,50.40963,5.76924,River/Stream,2.596155,2.5282728,0.01377,mg/L
2010-01-01,EU_1736,50.6001,5.63322,River/Stream,4.3385,2.9234733516900002,0.0948,mg/L
2011-01-01,EU_1736,50.6001,5.63322,River/Stream,4.2077,3.1632777,0.09415,mg/L
2012-01-01,EU_1736,50.6001,5.63322,River/Stream,4.89231,2.5429563,0.08523,mg/L
2009-01-01,EU_1738,47.70106,12.16326,River/Stream,1.1533,0.5946182587719,0.00847917,mg/L
2010-01-01,EU_1738,47.70106,12.16326,River/Stream,1.16262,0.5924931327594,0.00800417,mg/L
2011-01-01,EU_1738,47.70106,12.16326,River/Stream,1.0345,0.5981304670335,0.00911538,mg/L
2012-01-01,EU_1738,47.70106,12.16326,River/Stream,1.14273,0.6123093077889,0.00745,mg/L
2010-01-01,EU_1739,51.80265,12.86759,River/Stream,7.41667,2.556771607566,0.013333,mg/L
2011-01-01,EU_1739,51.80265,12.86759,River/Stream,6.39167,2.230962288219,0.01,mg/L
2012-01-01,EU_1739,51.80265,12.86759,River/Stream,5.99167,2.2351325355,0.01,mg/L
2010-01-01,EU_1741,53.54246,10.29925,River/Stream,8.90833,3.466035523719,0.058083,mg/L
2010-01-01,EU_1748,53.50535,10.24087,River/Stream,8.10833,2.860499617569,0.054917,mg/L
2010-01-01,EU_1749,51.64857,12.89513,River/Stream,6.172,3.9922367256,0.03808,mg/L
2011-01-01,EU_1749,51.64857,12.89513,River/Stream,5.82308,3.669447585339,0.040615,mg/L
2012-01-01,EU_1749,51.64857,12.89513,River/Stream,5.17083,2.904342217281,0.058083,mg/L
2010-01-01,EU_1744,50.14056,6.13601,River/Stream,2.8231,3.38080046958,0.0317,mg/L
2011-01-01,EU_1744,50.14056,6.13601,River/Stream,3.20835,2.6667495,0.03675,mg/L
2012-01-01,EU_1744,50.14056,6.13601,River/Stream,2.91923,4.2769647,0.024,mg/L
2009-01-01,EU_1752,46.6052,14.44229,River/Stream,1.83,1.665458755848,0.0194667,mg/L
2010-01-01,EU_1752,46.6052,14.44229,River/Stream,1.79083,1.640427271569,0.0176,mg/L
2011-01-01,EU_1752,46.6052,14.44229,River/Stream,1.5175,1.549541882385,0.0161083,mg/L
2012-01-01,EU_1752,46.6052,14.44229,River/Stream,1.8225,1.511499626613,0.0151167,mg/L
2009-01-01,EU_1754,47.4016,11.83785,River/Stream,1.1183,0.5058629958969,0.0117375,mg/L
2010-01-01,EU_1754,47.4016,11.83785,River/Stream,0.929583,0.473778093375,0.00556333,mg/L
2011-01-01,EU_1754,47.4016,11.83785,River/Stream,0.525,0.4644715415292,0.00124286,mg/L
2012-01-01,EU_1754,47.4016,11.83785,River/Stream,1.00083,0.4216920048531,0.00183,mg/L
2010-01-01,EU_1755,51.28939,12.06185,River/Stream,3.53846,5.847676746669,0.085,mg/L
2011-01-01,EU_1755,51.28939,12.06185,River/Stream,3.43333,5.797013742531,0.094167,mg/L
2012-01-01,EU_1755,51.28939,12.06185,River/Stream,3.81667,4.469435021781,0.1125,mg/L
2010-01-01,EU_1760,50.00119,5.81032,River/Stream,3.4077,6.76900137798,0.3275,mg/L
2011-01-01,EU_1760,50.00119,5.81032,River/Stream,4.00415,7.8895575,0.6059,mg/L
2012-01-01,EU_1760,50.00119,5.81032,River/Stream,3.29231,6.9760179,0.20696,mg/L
2009-01-01,EU_1762,47.68845,12.39399,River/Stream,1.9092,0.7008745593969,0.00795833,mg/L
2010-01-01,EU_1762,47.68845,12.39399,River/Stream,1.86392,0.727793155575,0.00816417,mg/L
2011-01-01,EU_1762,47.68845,12.39399,River/Stream,0.944167,0.7556008044708,0.00857143,mg/L
2012-01-01,EU_1762,47.68845,12.39399,River/Stream,1.765,0.710042103,0.00911111,mg/L
2010-01-01,EU_1764,53.92922,9.4692,River/Stream,9.45,2.944344589281,0.038667,mg/L
2009-01-01,EU_1766,46.60627,14.40153,River/Stream,2.8983,2.165708418894,0.04205,mg/L
2010-01-01,EU_1766,46.60627,14.40153,River/Stream,2.70417,2.147577343785,0.0386083,mg/L
2011-01-01,EU_1766,46.60627,14.40153,River/Stream,2.357,1.944805320117,0.0365,mg/L
2012-01-01,EU_1766,46.60627,14.40153,River/Stream,2.90917,2.064652426629,0.02845,mg/L
2010-01-01,EU_1769,51.51059,11.95456,River/Stream,4.23077,5.673896442108,0.084167,mg/L
2011-01-01,EU_1769,51.51059,11.95456,River/Stream,4.15,5.4453228885,0.09375,mg/L
2012-01-01,EU_1769,51.51059,11.95456,River/Stream,4.19167,4.341927461031,0.101667,mg/L
2009-01-01,EU_1770,46.6633,14.94478,River/Stream,2.2042,1.423554411771,0.019675,mg/L
2010-01-01,EU_1770,46.6633,14.94478,River/Stream,1.89333,1.155808535382,0.022225,mg/L
2009-01-01,EU_1771,47.48693,9.72175,River/Stream,1.4408,0.7033747076469,0.01025,mg/L
2010-01-01,EU_1771,47.48693,9.72175,River/Stream,1.2425,0.710042103,0.0055,mg/L
2011-01-01,EU_1771,47.48693,9.72175,River/Stream,0.911667,0.5850346905,0.00466667,mg/L
2012-01-01,EU_1771,47.48693,9.72175,River/Stream,1.1025,0.5282133211926,0.0117273,mg/L
2010-01-01,EU_1774,53.94611,10.01435,River/Stream,9.44167,2.060122158,0.05075,mg/L
2010-01-01,EU_1777,49.86716,5.75568,River/Stream,2.4846,3.48440661306,0.0449,mg/L
2011-01-01,EU_1777,49.86716,5.75568,River/Stream,3.4077,2.9760066,0.05075,mg/L
2012-01-01,EU_1777,49.86716,5.75568,River/Stream,2.9,3.8181618,0.025915,mg/L
2010-01-01,EU_1780,51.42297,11.98383,River/Stream,4.79167,5.638424338737,0.049167,mg/L
2011-01-01,EU_1780,51.42297,11.98383,River/Stream,4.78333,4.9252920525,0.053333,mg/L
2012-01-01,EU_1780,51.42297,11.98383,River/Stream,4.73333,4.423592303469,0.06,mg/L
2009-01-01,EU_1782,48.22718,14.53283,River/Stream,1.435,1.180239984081,0.00275,mg/L
